월(Monthly),시도명,시군구,승용,승용,승용,승용,승합,승합,승합,승합,화물,화물,화물,화물,특수,특수,특수,특수,총계,총계,총계,총계
월(Monthly),시도명,시군구,관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계
2024-11,서울,강남구,161,219,173,14,071,233,405,62,3,858,557,4,477,190,13,556,2,452,16,198,20,372,157,549,433,236,959,17,237,254,629
2024-11,서울,강동구,109,133,624,5,119,138,852,41,3,234,635,3,910,144,11,873,2,603,14,620,7,233,214,454,301,148,964,8,571,157,836
2024-11,서울,강북구,113,60,333,2,088,62,534,69,2,059,717,2,845,130,6,755,1,279,8,164,14,156,110,280,326,69,303,4,194,73,823
2024-11,서울,강서구,138,168,254,8,549,176,941,46,4,079,1,317,5,442,162,16,010,4,262,20,434,17,435,259,711,363,188,778,14,387,203,528
2024-11,서울,관악구,90,98,752,3,025,101,867,46,2,906,346,3,298,138,8,948,2,255,11,341,11,187,177,375,285,110,793,5,803,116,881
2024-11,서울,광진구,89,80,246,2,991,83,326,43,2,027,332,2,402,168,8,651,1,559,10,378,10,132,108,250,310,91,056,4,990,96,356
2024-11,서울,구로구,110,115,474,9,377,124,961,61,3,860,591,4,512,130,13,704,2,608,16,442,7,331,165,503,308,133,369,12,741,146,418
2024-11,서울,금천구,58,71,722,3,323,75,103,34,2,535,449,3,018,73,10,676,2,289,13,038,12,197,100,309,177,85,130,6,161,91,468
2024-11,서울,노원구,81,129,379,5,650,135,110,52,3,221,765,4,038,176,9,699,2,145,12,020,11,277,264,552,320,142,576,8,824,151,720
2024-11,서울,도봉구,92,76,173,4,581,80,846,48,2,211,561,2,820,128,7,898,2,050,10,076,12,193,156,361,280,86,475,7,348,94,103
2024-11,서울,동대문구,108,84,639,2,954,87,701,56,2,474,130,2,660,128,9,661,2,196,11,985,12,201,98,311,304,96,975,5,378,102,657
2024-11,서울,동작구,117,94,807,1,111,96,035,44,2,138,128,2,310,135,6,386,1,165,7,686,16,136,177,329,312,103,467,2,581,106,360
2024-11,서울,마포구,95,101,885,4,283,106,263,56,2,435,652,3,143,171,9,200,2,172,11,543,22,254,490,766,344,113,774,7,597,121,715
2024-11,서울,서대문구,205,77,539,3,446,81,190,101,1,942,402,2,445,134,5,800,1,802,7,736,8,146,103,257,448,85,427,5,753,91,628
2024-11,서울,서초구,182,153,856,3,737,157,775,134,2,927,658,3,719,183,10,524,4,731,15,438,16,272,211,499,515,167,579,9,337,177,431
2024-11,서울,성동구,131,82,031,8,996,91,158,46,1,739,975,2,760,177,8,147,1,861,10,185,18,198,102,318,372,92,115,11,934,104,421
2024-11,서울,성북구,91,105,351,1,985,107,427,49,2,724,1,104,3,877,139,8,441,1,679,10,259,8,196,102,306,287,116,712,4,870,121,869
2024-11,서울,송파구,130,207,361,7,536,215,027,107,3,900,1,605,5,612,160,17,269,4,777,22,206,19,399,389,807,416,228,929,14,307,243,652
2024-11,서울,양천구,129,127,268,4,450,131,847,62,2,964,734,3,760,145,10,926,2,901,13,972,8,272,433,713,344,141,430,8,518,150,292
2024-11,서울,영등포구,127,118,610,2,925,121,662,62,3,544,182,3,788,171,12,969,4,468,17,608,15,479,638,1,132,375,135,602,8,213,144,190
2024-11,서울,용산구,263,63,620,1,162,65,045,121,1,737,77,1,935,159,4,885,1,004,6,048,13,152,31,196,556,70,394,2,274,73,224
2024-11,서울,은평구,101,113,921,4,031,118,053,46,2,883,743,3,672,142,9,724,2,055,11,921,15,197,186,398,304,126,725,7,015,134,044
2024-11,서울,종로구,1,634,39,302,239,41,175,1,516,1,410,252,3,178,337,3,606,1,568,5,511,103,90,93,286,3,590,44,408,2,152,50,150
2024-11,서울,중구,294,40,977,2,071,43,342,811,1,740,249,2,800,170,4,958,1,194,6,322,21,241,103,365,1,296,47,916,3,617,52,829
2024-11,서울,중랑구,78,91,753,5,971,97,802,33,2,900,568,3,501,123,11,431,2,783,14,337,14,222,327,563,248,106,306,9,649,116,203
2024-11,서울,계,4,726,2,656,050,113,671,2,774,447,3,746,67,447,14,729,85,922,3,913,241,697,59,858,305,468,429,5,968,5,193,11,590,12,814,2,971,162,193,451,3,177,427
2024-11,부산,강서구,120,68,207,2,088,70,415,90,1,620,315,2,025,130,16,161,2,838,19,129,10,415,653,1,078,350,86,403,5,894,92,647
2024-11,부산,금정구,101,64,826,2,431,67,358,63,1,987,881,2,931,102,9,426,3,095,12,623,14,192,652,858,280,76,431,7,059,83,770
2024-11,부산,기장군,81,74,892,841,75,814,49,1,979,549,2,577,119,10,714,1,241,12,074,13,250,211,474,262,87,835,2,842,90,939
2024-11,부산,남구,109,81,411,2,820,84,340,58,2,033,466,2,557,58,8,714,4,376,13,148,4,325,1,471,1,800,229,92,483,9,133,101,845
2024-11,부산,동구,80,45,095,1,686,46,861,49,843,177,1,069,60,3,573,2,365,5,998,6,111,1,051,1,168,195,49,622,5,279,55,096
2024-11,부산,동래구,71,87,445,1,655,89,171,27,1,864,380,2,271,63,9,963,1,575,11,601,1,208,288,497,162,99,480,3,898,103,540
2024-11,부산,부산진구,126,118,308,23,698,142,132,62,2,638,514,3,214,169,12,939,2,373,15,481,10,207,543,760,367,134,092,27,128,161,587
2024-11,부산,북구,124,87,200,1,548,88,872,58,2,109,308,2,475,106,11,773,1,604,13,483,9,199,234,442,297,101,281,3,694,105,272
2024-11,부산,사상구,96,66,748,2,421,69,265,58,2,065,242,2,365,99,14,127,2,286,16,512,8,230,322,560,261,83,170,5,271,88,702
2024-11,부산,사하구,108,92,815,3,452,96,375,51,2,611,337,2,999,104,12,840,2,015,14,959,9,218,285,512,272,108,484,6,089,114,845
2024-11,부산,서구,60,26,234,410,26,704,32,870,20,922,41,3,605,889,4,535,0,60,88,148,133,30,769,1,407,32,309
2024-11,부산,수영구,51,56,465,66,058,122,574,24,1,390,815,2,229,78,5,421,1,355,6,854,11,151,359,521,164,63,427,68,587,132,178
2024-11,부산,연제구,335,113,121,23,489,136,945,505,1,682,681,2,868,183,8,750,2,315,11,248,25,207,707,939,1,048,123,760,27,192,152,000
2024-11,부산,영도구,83,26,368,1,316,27,767,48,953,325,1,326,83,4,042,376,4,501,9,47,55,111,223,31,410,2,072,33,705
2024-11,부산,중구,153,34,202,116,34,471,62,489,5,556,78,1,804,5,284,7,166,15,117,1,688,1,820,308,36,612,7,093,44,013
2024-11,부산,해운대구,137,142,624,2,185,144,946,58,2,850,228,3,136,124,12,609,2,225,14,958,9,308,482,799,328,158,391,5,120,163,839
2024-11,부산,계,1,835,1,185,961,136,214,1,324,010,1,294,27,983,6,243,35,520,1,597,146,461,36,212,184,270,153,3,245,9,089,12,487,4,879,1,363,650,187,758,1,556,287
2024-11,대구,군위군,49,9,933,68,10,050,36,370,21,427,48,5,261,140,5,449,2,66,20,88,135,15,630,249,16,014
